Time,Sine1Hz,Square1Hz,Tri1Hz,Sine5Hz,Square5Hz,Tri5Hz,Sine10Hz,Square10Hz,Tri10Hz
0,0.0358949457085324,0.0621410232352962,-0.989274713393246,-0.211203391312479,-0.00185755829700517,-0.943333601322442,-0.0179277945485457,0.0604325808972299,-1.0375488742194
0.01001001001001,0.000553878014798427,0.893358999577415,-1.10782214218005,0.382915065689465,0.89346646452185,-0.812127700084936,0.543584695477718,0.961025070390056,-0.590971272361452
0.02002002002002,0.00524736700083743,1.10393524827732,-0.758669420888836,0.52805156556934,1.11605347778868,-0.686179225878797,0.910175069949211,0.995331606889972,-0.191644104560111
0.03003003003003,0.273902699368057,1.00840511579726,-0.727362894111562,0.861890195345027,0.962271346375101,-0.39686671722755,1.11321712361368,1.08647290385204,0.169108852969909
0.04004004004004,0.278347226132205,1.06981601373945,-0.919731221137576,0.861477099076841,0.957196092286258,-0.262197763867583,0.579829944988166,1.00319404752096,0.578972211894995
0.0500500500500501,0.290029177559085,0.877580312879697,-0.695944408046061,1.01562232086575,1.09950741231465,0.0743522543272786,-0.083730614950908,-1.04608786796815,1.03507146065864
0.0600600600600601,0.411727938160717,0.90254782133067,-0.744770980338556,1.12377105007967,0.918107823186715,0.120209615196448,-0.669432592140533,-0.987283064873081,0.796981971222354
0.0700700700700701,0.374603201619446,1.10602250784382,-0.707331277216204,0.791491603599567,0.975458324311333,0.367355807480792,-0.862239147867246,-0.974134941537812,0.155646401030481
0.0800800800800801,0.412308967777363,1.0250843204523,-0.609480837908583,0.517900260948397,1.02623355628272,0.627698917888852,-0.85818067909689,-0.96685167792967,-0.0637387077218211
0.0900900900900901,0.57368460269904,1.1281662103986,-0.615365844662089,0.259630258940745,1.08195886236843,0.907043234818426,-0.433981694381606,-1.05582566334497,-0.652129246411767
0.1001001001001,0.55988310857285,1.06917903588924,-0.602710439997593,-0.011573389189239,-0.965585119200144,0.981881343671534,0.0245538556791442,0.90679974066093,-0.910686102810302
0.11011011011011,0.690071953998607,0.910779918659227,-0.651015746224039,-0.274773155457628,-0.992210871071189,0.796125224384722,0.662655626806698,1.09490723761761,-0.507553336898672
0.12012012012012,0.551717577100141,1.03875520150399,-0.619371558109349,-0.587265705323902,-0.944993626546602,0.579969114324865,0.887356138942531,0.959741721497471,-0.308248280150344
0.13013013013013,0.760870925988784,1.14663476355149,-0.484751067291564,-0.89889207627664,-1.01208742960278,0.391039218136767,0.974648732840838,1.02504817504831,0.117647589113116
0.14014014014014,0.622808568621246,0.968180845610769,-0.278280176780367,-0.988723431976078,-0.999283094542202,0.171918688381661,0.535522210709963,0.80726078823521,0.527196063876695
0.15015015015015,0.915539705383414,1.09152795847143,-0.411421068316605,-0.83925057158228,-1.0731920402526,-0.10079599543953,0.00674587097582326,-0.989623695261435,0.935370604333276
0.16016016016016,0.700289881163458,1.03410025185369,-0.145661312651222,-0.817621095736829,-1.09714229496833,-0.252634172090628,-0.602149206846914,-0.85241506617721,0.57148959810797
0.17017017017017,0.957673699241925,1.03462686027799,-0.333061052529464,-0.8977299402896,-1.03569839131666,-0.377751150887182,-1.04303836615881,-1.03658476288892,-0.0364077732605992
